  -3.6887563048916276e-06	  -3.6887563048916276e-06	  -3.6887563048916276e-06	  -3.4946112362131210e+00	  -1.9414506867850670e-01	
  -3.4999999999929996e-06	  -3.4999999999929996e-06	  -3.4999999999929996e-06	  -3.4999999999930003e+00	  -3.4999999999929996e-06	
  -3.6887563048916276e-06	  -3.6887563048916276e-06	  -1.9414506867850670e-01	  -3.6887563048916276e-06	  -3.4946112362131210e+00	
  -3.8982990387028160e-06	  -3.8982990387028160e-06	  -2.0517363361593766e-01	  -2.0517363361593766e-01	  -3.4879517714709403e+00	
  -4.1162466629189568e-06	  -4.1162466629189568e-06	  -2.1664456120626086e-01	  -4.3328912241252171e-01	  -3.4663129793001737e+00	
  -4.3379816857987260e-06	  -4.3379816857987260e-06	  -2.2831482556835400e-01	  -6.8494447670506198e-01	  -3.4247223835253107e+00	
  -4.5565049203453637e-06	  -4.5565049203453637e-06	  -2.3981604843922963e-01	  -9.5926419375691852e-01	  -3.3574246781492150e+00	
  -4.7621639123534121e-06	  -4.7621639123534121e-06	  -2.5064020591333747e-01	  -1.2532010295666873e+00	  -3.2583226768733873e+00	
  -4.9429060725337973e-06	  -4.9429060725337973e-06	  -2.6015295118598936e-01	  -1.5609177071159361e+00	  -3.1218354142318723e+00	
  -5.0853821007867169e-06	  -5.0853821007867169e-06	  -2.6765168951509033e-01	  -1.8735618266056324e+00	  -2.9441685846659942e+00	
  -5.1770179786628011e-06	  -5.1770179786628011e-06	  -2.7247463045593689e-01	  -2.1797970436474952e+00	  -2.7247463045593689e+00	
  -5.2086819924083805e-06	  -5.2086819924083805e-06	  -2.7414115749517792e-01	  -2.4672704174566009e+00	  -2.4672704174566009e+00	
  -5.1770179786628011e-06	  -5.1770179786628011e-06	  -2.7247463045593689e-01	  -2.7247463045593689e+00	  -2.1797970436474952e+00	
  -5.0853821007867169e-06	  -5.0853821007867169e-06	  -2.6765168951509033e-01	  -2.9441685846659942e+00	  -1.8735618266056324e+00	
  -4.9429060725337973e-06	  -4.9429060725337973e-06	  -2.6015295118598936e-01	  -3.1218354142318723e+00	  -1.5609177071159361e+00	
  -4.7621639123534121e-06	  -4.7621639123534121e-06	  -2.5064020591333747e-01	  -3.2583226768733873e+00	  -1.2532010295666873e+00	
  -4.5565049203453637e-06	  -4.5565049203453637e-06	  -2.3981604843922963e-01	  -3.3574246781492150e+00	  -9.5926419375691852e-01	
  -4.3379816857987260e-06	  -4.3379816857987260e-06	  -2.2831482556835400e-01	  -3.4247223835253107e+00	  -6.8494447670506198e-01	
  -4.1162466629189568e-06	  -4.1162466629189568e-06	  -2.1664456120626086e-01	  -3.4663129793001737e+00	  -4.3328912241252171e-01	
  -3.8982990387028160e-06	  -3.8982990387028160e-06	  -2.0517363361593766e-01	  -3.4879517714709403e+00	  -2.0517363361593766e-01	
  -3.6887563048916276e-06	  -3.6887563048916276e-06	  -1.9414506867850670e-01	  -3.4946112362131210e+00	  -3.6887563048916276e-06	
  -3.8849714816087764e-06	  -3.8849714816087764e-06	  -4.0894436648513433e-01	  -3.8849714816087764e-06	  -3.4760271151236424e+00	
  -4.1162466629189568e-06	  -4.1162466629189568e-06	  -4.3328912241252171e-01	  -2.1664456120626086e-01	  -3.4663129793001737e+00	
  -4.3565598508280321e-06	  -4.3565598508280321e-06	  -4.5858524745558227e-01	  -4.5858524745558227e-01	  -3.4393893559168673e+00	
  -4.5999011847014515e-06	  -4.5999011847014515e-06	  -4.8420012470541596e-01	  -7.2630018705812383e-01	  -3.3894008729379115e+00	
  -4.8371632335552589e-06	  -4.8371632335552589e-06	  -5.0917507721634303e-01	  -1.0183501544326861e+00	  -3.3096380019062295e+00	
  -5.0559013764329915e-06	  -5.0559013764329915e-06	  -5.3220014488768330e-01	  -1.3305003622192082e+00	  -3.1932008693261000e+00	
  -5.2409342014782678e-06	  -5.2409342014782678e-06	  -5.5167728436613339e-01	  -1.6550318530984001e+00	  -3.0342250640137340e+00	
  -5.3762063549593625e-06	  -5.3762063549593625e-06	  -5.6591645841677507e-01	  -1.9807076044587124e+00	  -2.8295822920838751e+00	
  -5.4478922714384196e-06	  -5.4478922714384196e-06	  -5.7346234436193888e-01	  -2.2938493774477555e+00	  -2.5805805496287251e+00	
  -5.4478922714384196e-06	  -5.4478922714384196e-06	  -5.7346234436193888e-01	  -2.5805805496287251e+00	  -2.2938493774477555e+00	
  -5.3762063549593625e-06	  -5.3762063549593625e-06	  -5.6591645841677507e-01	  -2.8295822920838751e+00	  -1.9807076044587124e+00	
  -5.2409342014782678e-06	  -5.2409342014782678e-06	  -5.5167728436613339e-01	  -3.0342250640137340e+00	  -1.6550318530984001e+00	
  -5.0559013764329915e-06	  -5.0559013764329915e-06	  -5.3220014488768330e-01	  -3.1932008693261000e+00	  -1.3305003622192082e+00	
  -4.8371632335552589e-06	  -4.8371632335552589e-06	  -5.0917507721634303e-01	  -3.3096380019062295e+00	  -1.0183501544326861e+00	
  -4.5999011847014515e-06	  -4.5999011847014515e-06	  -4.8420012470541596e-01	  -3.3894008729379115e+00	  -7.2630018705812383e-01	
  -4.3565598508280321e-06	  -4.3565598508280321e-06	  -4.5858524745558227e-01	  -3.4393893559168673e+00	  -4.5858524745558227e-01	
  -4.1162466629189568e-06	  -4.1162466629189568e-06	  -4.3328912241252171e-01	  -3.4663129793001737e+00	  -2.1664456120626086e-01	
  -3.8849714816087773e-06	  -3.8849714816087773e-06	  -4.0894436648513438e-01	  -3.4760271151236424e+00	  -3.8849714816087773e-06	
  -4.0850625269374282e-06	  -4.0850625269374282e-06	  -6.4500987267433074e-01	  -4.0850625269374282e-06	  -3.4400526542630971e+00	
  -4.3379816857987260e-06	  -4.3379816857987260e-06	  -6.8494447670506198e-01	  -2.2831482556835400e-01	  -3.4247223835253107e+00	
  -4.5999011847014515e-06	  -4.5999011847014515e-06	  -7.2630018705812383e-01	  -4.8420012470541596e-01	  -3.3894008729379115e+00	
  -4.8629616204360305e-06	  -4.8629616204360305e-06	  -7.6783604533200489e-01	  -7.6783604533200489e-01	  -3.3272895297720213e+00	
  -5.1153846153736889e-06	  -5.1153846153736889e-06	  -8.0769230769058231e-01	  -1.0769230769207765e+00	  -3.2307692307623292e+00	
  -5.3414085371891774e-06	  -5.3414085371891774e-06	  -8.4338029534565950e-01	  -1.4056338255760994e+00	  -3.0923944162674184e+00	
  -5.5225244102599590e-06	  -5.5225244102599590e-06	  -8.7197753846209869e-01	  -1.7439550769241974e+00	  -2.9065917948736626e+00	
  -5.6404563823571582e-06	  -5.6404563823571582e-06	  -8.9059837616165660e-01	  -2.0780628777105319e+00	  -2.6717951284849693e+00	
  -5.6814784238014904e-06	  -5.6814784238014904e-06	  -8.9707554060023520e-01	  -2.3922014416006272e+00	  -2.3922014416006272e+00	
  -5.6404563823571582e-06	  -5.6404563823571582e-06	  -8.9059837616165660e-01	  -2.6717951284849693e+00	  -2.0780628777105319e+00	
  -5.5225244102599590e-06	  -5.5225244102599590e-06	  -8.7197753846209869e-01	  -2.9065917948736626e+00	  -1.7439550769241974e+00	
  -5.3414085371891774e-06	  -5.3414085371891774e-06	  -8.4338029534565950e-01	  -3.0923944162674184e+00	  -1.4056338255760994e+00	
  -5.1153846153736889e-06	  -5.1153846153736889e-06	  -8.0769230769058231e-01	  -3.2307692307623292e+00	  -1.0769230769207765e+00	
  -4.8629616204360305e-06	  -4.8629616204360305e-06	  -7.6783604533200489e-01	  -3.3272895297720213e+00	  -7.6783604533200489e-01	
  -4.5999011847014515e-06	  -4.5999011847014515e-06	  -7.2630018705812383e-01	  -3.3894008729379115e+00	  -4.8420012470541596e-01	
  -4.3379816857987260e-06	  -4.3379816857987260e-06	  -6.8494447670506198e-01	  -3.4247223835253107e+00	  -2.2831482556835400e-01	
  -4.0850625269374282e-06	  -4.0850625269374282e-06	  -6.4500987267433074e-01	  -3.4400526542630971e+00	  -4.0850625269374282e-06	
  -4.2836415655558999e-06	  -4.2836415655558999e-06	  -9.0181927695913688e-01	  -4.2836415655558999e-06	  -3.3818222885967635e+00	
  -4.5565049203453637e-06	  -4.5565049203453637e-06	  -9.5926419375691852e-01	  -2.3981604843922963e-01	  -3.3574246781492150e+00	
  -4.8371632335552589e-06	  -4.8371632335552589e-06	  -1.0183501544326861e+00	  -5.0917507721634303e-01	  -3.3096380019062295e+00	
  -5.1153846153736889e-06	  -5.1153846153736889e-06	  -1.0769230769207765e+00	  -8.0769230769058231e-01	  -3.2307692307623292e+00	
  -5.3762063549593625e-06	  -5.3762063549593625e-06	  -1.1318329168335501e+00	  -1.1318329168335501e+00	  -3.1125405212922628e+00	
  -5.6003102750780131e-06	  -5.6003102750780131e-06	  -1.1790126894901081e+00	  -1.4737658618626350e+00	  -2.9475317237252701e+00	
  -5.7662812973197477e-06	  -5.7662812973197477e-06	  -1.2139539573304732e+00	  -1.8209309359957098e+00	  -2.7313964039935645e+00	
  -5.8549985270490145e-06	  -5.8549985270490145e-06	  -1.2326312688524239e+00	  -2.1571047204917417e+00	  -2.4652625377048478e+00	
  -5.8549985270490145e-06	  -5.8549985270490145e-06	  -1.2326312688524239e+00	  -2.4652625377048478e+00	  -2.1571047204917417e+00	
  -5.7662812973197477e-06	  -5.7662812973197477e-06	  -1.2139539573304732e+00	  -2.7313964039935645e+00	  -1.8209309359957098e+00	
  -5.6003102750780131e-06	  -5.6003102750780131e-06	  -1.1790126894901081e+00	  -2.9475317237252701e+00	  -1.4737658618626350e+00	
  -5.3762063549593625e-06	  -5.3762063549593625e-06	  -1.1318329168335501e+00	  -3.1125405212922628e+00	  -1.1318329168335501e+00	
  -5.1153846153736889e-06	  -5.1153846153736889e-06	  -1.0769230769207765e+00	  -3.2307692307623292e+00	  -8.0769230769058231e-01	
  -4.8371632335552589e-06	  -4.8371632335552589e-06	  -1.0183501544326861e+00	  -3.3096380019062295e+00	  -5.0917507721634303e-01	
  -4.5565049203453637e-06	  -4.5565049203453637e-06	  -9.5926419375691852e-01	  -3.3574246781492150e+00	  -2.3981604843922963e-01	
  -4.2836415655558999e-06	  -4.2836415655558999e-06	  -9.0181927695913688e-01	  -3.3818222885967635e+00	  -4.2836415655558999e-06	
  -4.4732740800645177e-06	  -4.4732740800645177e-06	  -1.1771773894906625e+00	  -4.4732740800645177e-06	  -3.2960966905738549e+00	
  -4.7621639123534121e-06	  -4.7621639123534121e-06	  -1.2532010295666873e+00	  -2.5064020591333747e-01	  -3.2583226768733873e+00	
  -5.0559013764329915e-06	  -5.0559013764329915e-06	  -1.3305003622192082e+00	  -5.3220014488768330e-01	  -3.1932008693261000e+00	
  -5.3414085371891774e-06	  -5.3414085371891774e-06	  -1.4056338255760994e+00	  -8.4338029534565950e-01	  -3.0923944162674184e+00	
  -5.6003102750780131e-06	  -5.6003102750780131e-06	  -1.4737658618626350e+00	  -1.1790126894901081e+00	  -2.9475317237252701e+00	
  -5.8101319767798916e-06	  -5.8101319767798916e-06	  -1.5289820991526031e+00	  -1.5289820991526031e+00	  -2.7521677784746856e+00	
  -5.9479408201322630e-06	  -5.9479408201322630e-06	  -1.5652475842453324e+00	  -1.8782971010943990e+00	  -2.5043961347925316e+00	
  -5.9961030705208274e-06	  -5.9961030705208274e-06	  -1.5779218606633756e+00	  -2.2090906049287256e+00	  -2.2090906049287256e+00	
  -5.9479408201322630e-06	  -5.9479408201322630e-06	  -1.5652475842453324e+00	  -2.5043961347925316e+00	  -1.8782971010943990e+00	
  -5.8101319767798916e-06	  -5.8101319767798916e-06	  -1.5289820991526031e+00	  -2.7521677784746856e+00	  -1.5289820991526031e+00	
  -5.6003102750780122e-06	  -5.6003102750780122e-06	  -1.4737658618626346e+00	  -2.9475317237252692e+00	  -1.1790126894901078e+00	
  -5.3414085371891774e-06	  -5.3414085371891774e-06	  -1.4056338255760994e+00	  -3.0923944162674184e+00	  -8.4338029534565950e-01	
  -5.0559013764329915e-06	  -5.0559013764329915e-06	  -1.3305003622192082e+00	  -3.1932008693261000e+00	  -5.3220014488768330e-01	
  -4.7621639123534121e-06	  -4.7621639123534121e-06	  -1.2532010295666873e+00	  -3.2583226768733873e+00	  -2.5064020591333747e-01	
  -4.4732740800645177e-06	  -4.4732740800645177e-06	  -1.1771773894906628e+00	  -3.2960966905738553e+00	  -4.4732740800645177e-06	
  -4.6445614668554255e-06	  -4.6445614668554255e-06	  -1.4667036211122397e+00	  -4.6445614668554255e-06	  -3.1778578457431870e+00	
  -4.9429060725337973e-06	  -4.9429060725337973e-06	  -1.5609177071159361e+00	  -2.6015295118598936e-01	  -3.1218354142318723e+00	
  -5.2409342014782678e-06	  -5.2409342014782678e-06	  -1.6550318530984001e+00	  -5.5167728436613339e-01	  -3.0342250640137340e+00	
  -5.5225244102599590e-06	  -5.5225244102599590e-06	  -1.7439550769241974e+00	  -8.7197753846209869e-01	  -2.9065917948736626e+00	
  -5.7662812973197477e-06	  -5.7662812973197477e-06	  -1.8209309359957098e+00	  -1.2139539573304732e+00	  -2.7313964039935645e+00	
  -5.9479408201322630e-06	  -5.9479408201322630e-06	  -1.8782971010943990e+00	  -1.5652475842453324e+00	  -2.5043961347925316e+00	
  -6.0454545454365097e-06	  -6.0454545454365097e-06	  -1.9090909090852135e+00	  -1.9090909090852135e+00	  -2.2272727272660826e+00	
  -6.0454545454365097e-06	  -6.0454545454365097e-06	  -1.9090909090852135e+00	  -2.2272727272660826e+00	  -1.9090909090852135e+00	
  -5.9479408201322630e-06	  -5.9479408201322630e-06	  -1.8782971010943990e+00	  -2.5043961347925316e+00	  -1.5652475842453324e+00	
  -5.7662812973197460e-06	  -5.7662812973197460e-06	  -1.8209309359957093e+00	  -2.7313964039935641e+00	  -1.2139539573304730e+00	
  -5.5225244102599590e-06	  -5.5225244102599590e-06	  -1.7439550769241974e+00	  -2.9065917948736626e+00	  -8.7197753846209869e-01	
  -5.2409342014782678e-06	  -5.2409342014782678e-06	  -1.6550318530984001e+00	  -3.0342250640137340e+00	  -5.5167728436613339e-01	
  -4.9429060725337973e-06	  -4.9429060725337973e-06	  -1.5609177071159361e+00	  -3.1218354142318723e+00	  -2.6015295118598936e-01	
  -4.6445614668554264e-06	  -4.6445614668554264e-06	  -1.4667036211122400e+00	  -3.1778578457431870e+00	  -4.6445614668554264e-06	
  -4.7867747424653884e-06	  -4.7867747424653884e-06	  -1.7635485893293537e+00	  -4.7867747424653884e-06	  -3.0232261531360347e+00	
  -5.0853821007867169e-06	  -5.0853821007867169e-06	  -1.8735618266056324e+00	  -2.6765168951509033e-01	  -2.9441685846659942e+00	
  -5.3762063549593625e-06	  -5.3762063549593625e-06	  -1.9807076044587124e+00	  -5.6591645841677507e-01	  -2.8295822920838751e+00	
  -5.6404563823571582e-06	  -5.6404563823571582e-06	  -2.0780628777105319e+00	  -8.9059837616165660e-01	  -2.6717951284849693e+00	
  -5.8549985270490145e-06	  -5.8549985270490145e-06	  -2.1571047204917417e+00	  -1.2326312688524239e+00	  -2.4652625377048478e+00	
  -5.9961030705208257e-06	  -5.9961030705208257e-06	  -2.2090906049287251e+00	  -1.5779218606633754e+00	  -2.2090906049287251e+00	
  -6.0454545454365097e-06	  -6.0454545454365097e-06	  -2.2272727272660826e+00	  -1.9090909090852135e+00	  -1.9090909090852135e+00	
  -5.9961030705208257e-06	  -5.9961030705208257e-06	  -2.2090906049287251e+00	  -2.2090906049287251e+00	  -1.5779218606633754e+00	
  -5.8549985270490145e-06	  -5.8549985270490145e-06	  -2.1571047204917417e+00	  -2.4652625377048478e+00	  -1.2326312688524239e+00	
  -5.6404563823571582e-06	  -5.6404563823571582e-06	  -2.0780628777105319e+00	  -2.6717951284849693e+00	  -8.9059837616165660e-01	
  -5.3762063549593625e-06	  -5.3762063549593625e-06	  -1.9807076044587124e+00	  -2.8295822920838751e+00	  -5.6591645841677507e-01	
  -5.0853821007867169e-06	  -5.0853821007867169e-06	  -1.8735618266056324e+00	  -2.9441685846659942e+00	  -2.6765168951509033e-01	
  -4.7867747424653884e-06	  -4.7867747424653884e-06	  -1.7635485893293537e+00	  -3.0232261531360347e+00	  -4.7867747424653884e-06	
  -4.8891772369095107e-06	  -4.8891772369095107e-06	  -2.0586009418566360e+00	  -4.8891772369095107e-06	  -2.8305762950528748e+00	
  -5.1770179786628011e-06	  -5.1770179786628011e-06	  -2.1797970436474952e+00	  -2.7247463045593689e-01	  -2.7247463045593689e+00	
  -5.4478922714384196e-06	  -5.4478922714384196e-06	  -2.2938493774477555e+00	  -5.7346234436193888e-01	  -2.5805805496287251e+00	
  -5.6814784238014904e-06	  -5.6814784238014904e-06	  -2.3922014416006272e+00	  -8.9707554060023520e-01	  -2.3922014416006272e+00	
  -5.8549985270490145e-06	  -5.8549985270490145e-06	  -2.4652625377048478e+00	  -1.2326312688524239e+00	  -2.1571047204917417e+00	
  -5.9479408201322630e-06	  -5.9479408201322630e-06	  -2.5043961347925316e+00	  -1.5652475842453324e+00	  -1.8782971010943990e+00	
  -5.9479408201322630e-06	  -5.9479408201322630e-06	  -2.5043961347925316e+00	  -1.8782971010943990e+00	  -1.5652475842453324e+00	
  -5.8549985270490145e-06	  -5.8549985270490145e-06	  -2.4652625377048478e+00	  -2.1571047204917417e+00	  -1.2326312688524239e+00	
  -5.6814784238014904e-06	  -5.6814784238014904e-06	  -2.3922014416006272e+00	  -2.3922014416006272e+00	  -8.9707554060023520e-01	
  -5.4478922714384196e-06	  -5.4478922714384196e-06	  -2.2938493774477555e+00	  -2.5805805496287251e+00	  -5.7346234436193888e-01	
  -5.1770179786628011e-06	  -5.1770179786628011e-06	  -2.1797970436474952e+00	  -2.7247463045593689e+00	  -2.7247463045593689e-01	
  -4.8891772369095107e-06	  -4.8891772369095107e-06	  -2.0586009418566364e+00	  -2.8305762950528752e+00	  -4.8891772369095107e-06	
  -4.9429060725288685e-06	  -4.9429060725288685e-06	  -2.3413765606715691e+00	  -4.9429060725288685e-06	  -2.6015295118572990e+00	
  -5.2086819924083805e-06	  -5.2086819924083805e-06	  -2.4672704174566009e+00	  -2.7414115749517792e-01	  -2.4672704174566009e+00	
  -5.4478922714384196e-06	  -5.4478922714384196e-06	  -2.5805805496287251e+00	  -5.7346234436193888e-01	  -2.2938493774477555e+00	
  -5.6404563823571582e-06	  -5.6404563823571582e-06	  -2.6717951284849693e+00	  -8.9059837616165660e-01	  -2.0780628777105319e+00	
  -5.7662812973197477e-06	  -5.7662812973197477e-06	  -2.7313964039935645e+00	  -1.2139539573304732e+00	  -1.8209309359957098e+00	
  -5.8101319767798916e-06	  -5.8101319767798916e-06	  -2.7521677784746856e+00	  -1.5289820991526031e+00	  -1.5289820991526031e+00	
  -5.7662812973197460e-06	  -5.7662812973197460e-06	  -2.7313964039935641e+00	  -1.8209309359957093e+00	  -1.2139539573304730e+00	
  -5.6404563823571582e-06	  -5.6404563823571582e-06	  -2.6717951284849693e+00	  -2.0780628777105319e+00	  -8.9059837616165660e-01	
  -5.4478922714384196e-06	  -5.4478922714384196e-06	  -2.5805805496287251e+00	  -2.2938493774477555e+00	  -5.7346234436193888e-01	
  -5.2086819924083805e-06	  -5.2086819924083805e-06	  -2.4672704174566009e+00	  -2.4672704174566009e+00	  -2.7414115749517792e-01	
  -4.9429060725288685e-06	  -4.9429060725288685e-06	  -2.3413765606715691e+00	  -2.6015295118572990e+00	  -4.9429060725288685e-06	
  -4.9429060725288685e-06	  -4.9429060725288685e-06	  -2.6015295118572990e+00	  -4.9429060725288685e-06	  -2.3413765606715691e+00	
  -5.1770179786628011e-06	  -5.1770179786628011e-06	  -2.7247463045593689e+00	  -2.7247463045593689e-01	  -2.1797970436474952e+00	
  -5.3762063549593625e-06	  -5.3762063549593625e-06	  -2.8295822920838751e+00	  -5.6591645841677507e-01	  -1.9807076044587124e+00	
  -5.5225244102599590e-06	  -5.5225244102599590e-06	  -2.9065917948736626e+00	  -8.7197753846209869e-01	  -1.7439550769241974e+00	
  -5.6003102750780122e-06	  -5.6003102750780122e-06	  -2.9475317237252692e+00	  -1.1790126894901078e+00	  -1.4737658618626346e+00	
  -5.6003102750780122e-06	  -5.6003102750780122e-06	  -2.9475317237252692e+00	  -1.4737658618626346e+00	  -1.1790126894901078e+00	
  -5.5225244102599590e-06	  -5.5225244102599590e-06	  -2.9065917948736626e+00	  -1.7439550769241974e+00	  -8.7197753846209869e-01	
  -5.3762063549593625e-06	  -5.3762063549593625e-06	  -2.8295822920838751e+00	  -1.9807076044587124e+00	  -5.6591645841677507e-01	
  -5.1770179786628011e-06	  -5.1770179786628011e-06	  -2.7247463045593689e+00	  -2.1797970436474952e+00	  -2.7247463045593689e-01	
  -4.9429060725288685e-06	  -4.9429060725288685e-06	  -2.6015295118572990e+00	  -2.3413765606715691e+00	  -4.9429060725288685e-06	
  -4.8891772369095107e-06	  -4.8891772369095107e-06	  -2.8305762950528748e+00	  -4.8891772369095107e-06	  -2.0586009418566360e+00	
  -5.0853821007867169e-06	  -5.0853821007867169e-06	  -2.9441685846659942e+00	  -2.6765168951509033e-01	  -1.8735618266056324e+00	
  -5.2409342014782678e-06	  -5.2409342014782678e-06	  -3.0342250640137340e+00	  -5.5167728436613339e-01	  -1.6550318530984001e+00	
  -5.3414085371891774e-06	  -5.3414085371891774e-06	  -3.0923944162674184e+00	  -8.4338029534565950e-01	  -1.4056338255760994e+00	
  -5.3762063549593625e-06	  -5.3762063549593625e-06	  -3.1125405212922628e+00	  -1.1318329168335501e+00	  -1.1318329168335501e+00	
  -5.3414085371891774e-06	  -5.3414085371891774e-06	  -3.0923944162674184e+00	  -1.4056338255760994e+00	  -8.4338029534565950e-01	
  -5.2409342014782678e-06	  -5.2409342014782678e-06	  -3.0342250640137340e+00	  -1.6550318530984001e+00	  -5.5167728436613339e-01	
  -5.0853821007867169e-06	  -5.0853821007867169e-06	  -2.9441685846659942e+00	  -1.8735618266056324e+00	  -2.6765168951509033e-01	
  -4.8891772369095107e-06	  -4.8891772369095107e-06	  -2.8305762950528752e+00	  -2.0586009418566364e+00	  -4.8891772369095107e-06	
  -4.7867747424653884e-06	  -4.7867747424653884e-06	  -3.0232261531360347e+00	  -4.7867747424653884e-06	  -1.7635485893293537e+00	
  -4.9429060725337973e-06	  -4.9429060725337973e-06	  -3.1218354142318723e+00	  -2.6015295118598936e-01	  -1.5609177071159361e+00	
  -5.0559013764329915e-06	  -5.0559013764329915e-06	  -3.1932008693261000e+00	  -5.3220014488768330e-01	  -1.3305003622192082e+00	
  -5.1153846153736889e-06	  -5.1153846153736889e-06	  -3.2307692307623292e+00	  -8.0769230769058231e-01	  -1.0769230769207765e+00	
  -5.1153846153736889e-06	  -5.1153846153736889e-06	  -3.2307692307623292e+00	  -1.0769230769207765e+00	  -8.0769230769058231e-01	
  -5.0559013764329915e-06	  -5.0559013764329915e-06	  -3.1932008693261000e+00	  -1.3305003622192082e+00	  -5.3220014488768330e-01	
  -4.9429060725337973e-06	  -4.9429060725337973e-06	  -3.1218354142318723e+00	  -1.5609177071159361e+00	  -2.6015295118598936e-01	
  -4.7867747424653884e-06	  -4.7867747424653884e-06	  -3.0232261531360347e+00	  -1.7635485893293537e+00	  -4.7867747424653884e-06	
  -4.6445614668554264e-06	  -4.6445614668554264e-06	  -3.1778578457431870e+00	  -4.6445614668554264e-06	  -1.4667036211122400e+00	
  -4.7621639123534121e-06	  -4.7621639123534121e-06	  -3.2583226768733873e+00	  -2.5064020591333747e-01	  -1.2532010295666873e+00	
  -4.8371632335552589e-06	  -4.8371632335552589e-06	  -3.3096380019062295e+00	  -5.0917507721634303e-01	  -1.0183501544326861e+00	
  -4.8629616204360305e-06	  -4.8629616204360305e-06	  -3.3272895297720213e+00	  -7.6783604533200489e-01	  -7.6783604533200489e-01	
  -4.8371632335552589e-06	  -4.8371632335552589e-06	  -3.3096380019062295e+00	  -1.0183501544326861e+00	  -5.0917507721634303e-01	
  -4.7621639123534121e-06	  -4.7621639123534121e-06	  -3.2583226768733873e+00	  -1.2532010295666873e+00	  -2.5064020591333747e-01	
  -4.6445614668554255e-06	  -4.6445614668554255e-06	  -3.1778578457431870e+00	  -1.4667036211122397e+00	  -4.6445614668554255e-06	
  -4.4732740800645177e-06	  -4.4732740800645177e-06	  -3.2960966905738553e+00	  -4.4732740800645177e-06	  -1.1771773894906628e+00	
  -4.5565049203453637e-06	  -4.5565049203453637e-06	  -3.3574246781492150e+00	  -2.3981604843922963e-01	  -9.5926419375691852e-01	
  -4.5999011847014515e-06	  -4.5999011847014515e-06	  -3.3894008729379115e+00	  -4.8420012470541596e-01	  -7.2630018705812383e-01	
  -4.5999011847014515e-06	  -4.5999011847014515e-06	  -3.3894008729379115e+00	  -7.2630018705812383e-01	  -4.8420012470541596e-01	
  -4.5565049203453637e-06	  -4.5565049203453637e-06	  -3.3574246781492150e+00	  -9.5926419375691852e-01	  -2.3981604843922963e-01	
  -4.4732740800645177e-06	  -4.4732740800645177e-06	  -3.2960966905738553e+00	  -1.1771773894906628e+00	  -4.4732740800645177e-06	
  -4.2836415655558999e-06	  -4.2836415655558999e-06	  -3.3818222885967635e+00	  -4.2836415655558999e-06	  -9.0181927695913688e-01	
  -4.3379816857987268e-06	  -4.3379816857987268e-06	  -3.4247223835253111e+00	  -2.2831482556835406e-01	  -6.8494447670506209e-01	
