  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -1.4924050144784191e+00	  -2.2386075217176287e+00	  -2.2386075217176287e+00	
  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -1.4288690166139948e+00	  -2.8577380332279896e+00	  -1.4288690166139948e+00	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -1.2780193008385714e+00	  -3.1950482520964285e+00	  -6.3900965041928570e-01	
  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -1.1067971810536201e+00	  -3.3203915431608606e+00	  -4.4271887242144805e-06	
  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -1.8007351439861738e+00	  -4.8019603839631306e-06	  -3.0012252399769563e+00	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -2.0592194189382602e+00	  -6.8640647297942003e-01	  -2.7456258919176801e+00	
  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -2.2386075217176287e+00	  -1.4924050144784191e+00	  -2.2386075217176287e+00	
  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -2.2386075217176287e+00	  -2.2386075217176287e+00	  -1.4924050144784191e+00	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -2.0592194189382602e+00	  -2.7456258919176801e+00	  -6.8640647297942003e-01	
  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -1.8007351439861738e+00	  -3.0012252399769563e+00	  -4.8019603839631306e-06	
  -4.9497474682761336e-06	  -4.9497474682761336e-06	  -4.9497474682761336e-06	  -4.9497474682761336e-06	  -4.9497474682761336e-06	  -2.4748737341380669e+00	  -4.9497474682761336e-06	  -2.4748737341380669e+00	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -2.7456258919176801e+00	  -6.8640647297942003e-01	  -2.0592194189382602e+00	
  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -2.8577380332279896e+00	  -1.4288690166139948e+00	  -1.4288690166139948e+00	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -2.7456258919176801e+00	  -2.0592194189382602e+00	  -6.8640647297942003e-01	
  -4.9497474682761336e-06	  -4.9497474682761336e-06	  -4.9497474682761336e-06	  -4.9497474682761336e-06	  -4.9497474682761336e-06	  -2.4748737341380669e+00	  -2.4748737341380669e+00	  -4.9497474682761336e-06	
  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -3.0012252399769563e+00	  -4.8019603839631306e-06	  -1.8007351439861738e+00	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -3.1950482520964285e+00	  -6.3900965041928570e-01	  -1.2780193008385714e+00	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -3.1950482520964285e+00	  -1.2780193008385714e+00	  -6.3900965041928570e-01	
  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -3.0012252399769563e+00	  -1.8007351439861738e+00	  -4.8019603839631306e-06	
  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -3.3203915431608606e+00	  -4.4271887242144805e-06	  -1.1067971810536201e+00	
  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -3.4066498437316692e+00	  -5.6777497395527832e-01	  -5.6777497395527832e-01	
  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -3.3203915431608606e+00	  -1.1067971810536201e+00	  -4.4271887242144805e-06	
  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.4648232278007782e+00	  -3.9597979746294601e-06	  -4.9497474682868253e-01	
  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.4648232278007782e+00	  -4.9497474682868253e-01	  -3.9597979746294601e-06	
  -3.4999999999877493e-06	  -3.4999999999877493e-06	  -3.4999999999877493e-06	  -3.4999999999877493e-06	  -3.4999999999877493e-06	  -3.4999999999877498e+00	  -3.4999999999877493e-06	  -3.4999999999877493e-06	
  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -4.9497474682868253e-01	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.4648232278007782e+00	
  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -5.6777497395527832e-01	  -4.5421997916422256e-06	  -5.6777497395527832e-01	  -3.4066498437316692e+00	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -6.3900965041928570e-01	  -5.1120772033542852e-06	  -1.2780193008385714e+00	  -3.1950482520964285e+00	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -6.8640647297942003e-01	  -5.4912517838353595e-06	  -2.0592194189382602e+00	  -2.7456258919176801e+00	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -6.8640647297942003e-01	  -5.4912517838353595e-06	  -2.7456258919176801e+00	  -2.0592194189382602e+00	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -6.3900965041928570e-01	  -5.1120772033542852e-06	  -3.1950482520964285e+00	  -1.2780193008385714e+00	
  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -5.6777497395527832e-01	  -4.5421997916422256e-06	  -3.4066498437316692e+00	  -5.6777497395527832e-01	
  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -4.9497474682868253e-01	  -3.9597979746294601e-06	  -3.4648232278007782e+00	  -3.9597979746294601e-06	
  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -5.6777497395527832e-01	  -5.6777497395527832e-01	  -4.5421997916422256e-06	  -3.4066498437316692e+00	
  -5.2915026221049911e-06	  -5.2915026221049911e-06	  -5.2915026221049911e-06	  -5.2915026221049911e-06	  -6.6143782776312388e-01	  -6.6143782776312388e-01	  -6.6143782776312388e-01	  -3.3071891388156196e+00	
  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -7.4620250724029502e-01	  -7.4620250724029502e-01	  -1.4924050144805900e+00	  -2.9848100289611801e+00	
  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -7.8262379211991762e-01	  -7.8262379211991762e-01	  -2.3478713763597527e+00	  -2.3478713763597527e+00	
  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -7.4620250724029502e-01	  -7.4620250724029502e-01	  -2.9848100289611801e+00	  -1.4924050144805900e+00	
  -5.2915026221049911e-06	  -5.2915026221049911e-06	  -5.2915026221049911e-06	  -5.2915026221049911e-06	  -6.6143782776312388e-01	  -6.6143782776312388e-01	  -3.3071891388156196e+00	  -6.6143782776312388e-01	
  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -5.6777497395527832e-01	  -5.6777497395527832e-01	  -3.4066498437316692e+00	  -4.5421997916422256e-06	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -6.3900965041928570e-01	  -1.2780193008385714e+00	  -5.1120772033542852e-06	  -3.1950482520964285e+00	
  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -7.4620250724029502e-01	  -1.4924050144805900e+00	  -7.4620250724029502e-01	  -2.9848100289611801e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -8.2495791137843910e-01	  -1.6499158227568782e+00	  -1.6499158227568782e+00	  -2.4748737341353171e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -8.2495791137843910e-01	  -1.6499158227568782e+00	  -2.4748737341353171e+00	  -1.6499158227568782e+00	
  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -7.4620250724029502e-01	  -1.4924050144805900e+00	  -2.9848100289611801e+00	  -7.4620250724029502e-01	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -6.3900965041928570e-01	  -1.2780193008385714e+00	  -3.1950482520964285e+00	  -5.1120772033542852e-06	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -6.8640647297942003e-01	  -2.0592194189382602e+00	  -5.4912517838353595e-06	  -2.7456258919176801e+00	
  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -7.8262379211991762e-01	  -2.3478713763597527e+00	  -7.8262379211991762e-01	  -2.3478713763597527e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -8.2495791137843910e-01	  -2.4748737341353171e+00	  -1.6499158227568782e+00	  -1.6499158227568782e+00	
  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -7.8262379211991762e-01	  -2.3478713763597527e+00	  -2.3478713763597527e+00	  -7.8262379211991762e-01	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -6.8640647297942003e-01	  -2.0592194189382602e+00	  -2.7456258919176801e+00	  -5.4912517838353595e-06	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -6.8640647297942003e-01	  -2.7456258919176801e+00	  -5.4912517838353595e-06	  -2.0592194189382602e+00	
  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -7.4620250724029502e-01	  -2.9848100289611801e+00	  -7.4620250724029502e-01	  -1.4924050144805900e+00	
  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -7.4620250724029502e-01	  -2.9848100289611801e+00	  -1.4924050144805900e+00	  -7.4620250724029502e-01	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -6.8640647297942003e-01	  -2.7456258919176801e+00	  -2.0592194189382602e+00	  -5.4912517838353595e-06	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -6.3900965041928570e-01	  -3.1950482520964285e+00	  -5.1120772033542852e-06	  -1.2780193008385714e+00	
  -5.2915026221049911e-06	  -5.2915026221049911e-06	  -5.2915026221049911e-06	  -5.2915026221049911e-06	  -6.6143782776312388e-01	  -3.3071891388156196e+00	  -6.6143782776312388e-01	  -6.6143782776312388e-01	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -6.3900965041928570e-01	  -3.1950482520964285e+00	  -1.2780193008385714e+00	  -5.1120772033542852e-06	
  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -5.6777497395527832e-01	  -3.4066498437316692e+00	  -4.5421997916422256e-06	  -5.6777497395527832e-01	
  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -4.5421997916422256e-06	  -5.6777497395527832e-01	  -3.4066498437316692e+00	  -5.6777497395527832e-01	  -4.5421997916422256e-06	
  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -3.9597979746294601e-06	  -4.9497474682868253e-01	  -3.4648232278007782e+00	  -3.9597979746294601e-06	  -3.9597979746294601e-06	
  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -1.1067971810536201e+00	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -3.3203915431608606e+00	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -1.2780193008385714e+00	  -5.1120772033542852e-06	  -6.3900965041928570e-01	  -3.1950482520964285e+00	
  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -1.4288690166139948e+00	  -5.7154760664559790e-06	  -1.4288690166139948e+00	  -2.8577380332279896e+00	
  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -1.4924050144784191e+00	  -5.9696200579136764e-06	  -2.2386075217176287e+00	  -2.2386075217176287e+00	
  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -1.4288690166139948e+00	  -5.7154760664559790e-06	  -2.8577380332279896e+00	  -1.4288690166139948e+00	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -1.2780193008385714e+00	  -5.1120772033542852e-06	  -3.1950482520964285e+00	  -6.3900965041928570e-01	
  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -1.1067971810536201e+00	  -4.4271887242144805e-06	  -3.3203915431608606e+00	  -4.4271887242144805e-06	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -1.2780193008385714e+00	  -6.3900965041928570e-01	  -5.1120772033542852e-06	  -3.1950482520964285e+00	
  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -1.4924050144805900e+00	  -7.4620250724029502e-01	  -7.4620250724029502e-01	  -2.9848100289611801e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -1.6499158227568782e+00	  -8.2495791137843910e-01	  -1.6499158227568782e+00	  -2.4748737341353171e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -1.6499158227568782e+00	  -8.2495791137843910e-01	  -2.4748737341353171e+00	  -1.6499158227568782e+00	
  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -1.4924050144805900e+00	  -7.4620250724029502e-01	  -2.9848100289611801e+00	  -7.4620250724029502e-01	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -1.2780193008385714e+00	  -6.3900965041928570e-01	  -3.1950482520964285e+00	  -5.1120772033542852e-06	
  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -1.4288690166139948e+00	  -1.4288690166139948e+00	  -5.7154760664559790e-06	  -2.8577380332279896e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -1.6499158227568782e+00	  -1.6499158227568782e+00	  -8.2495791137843910e-01	  -2.4748737341353171e+00	
  -6.9999999999440000e-06	  -6.9999999999440000e-06	  -6.9999999999440000e-06	  -6.9999999999440000e-06	  -1.7499999999859999e+00	  -1.7499999999859999e+00	  -1.7499999999859999e+00	  -1.7499999999859999e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -1.6499158227568782e+00	  -1.6499158227568782e+00	  -2.4748737341353171e+00	  -8.2495791137843910e-01	
  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -1.4288690166139948e+00	  -1.4288690166139948e+00	  -2.8577380332279896e+00	  -5.7154760664559790e-06	
  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -1.4924050144784191e+00	  -2.2386075217176287e+00	  -5.9696200579136764e-06	  -2.2386075217176287e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -1.6499158227568782e+00	  -2.4748737341353171e+00	  -8.2495791137843910e-01	  -1.6499158227568782e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -1.6499158227568782e+00	  -2.4748737341353171e+00	  -1.6499158227568782e+00	  -8.2495791137843910e-01	
  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -1.4924050144784191e+00	  -2.2386075217176287e+00	  -2.2386075217176287e+00	  -5.9696200579136764e-06	
  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -1.4288690166139948e+00	  -2.8577380332279896e+00	  -5.7154760664559790e-06	  -1.4288690166139948e+00	
  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -5.9696200579223602e-06	  -1.4924050144805900e+00	  -2.9848100289611801e+00	  -7.4620250724029502e-01	  -7.4620250724029502e-01	
  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -5.7154760664559790e-06	  -1.4288690166139948e+00	  -2.8577380332279896e+00	  -1.4288690166139948e+00	  -5.7154760664559790e-06	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -1.2780193008385714e+00	  -3.1950482520964285e+00	  -5.1120772033542852e-06	  -6.3900965041928570e-01	
  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -5.1120772033542852e-06	  -1.2780193008385714e+00	  -3.1950482520964285e+00	  -6.3900965041928570e-01	  -5.1120772033542852e-06	
  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -4.4271887242144805e-06	  -1.1067971810536201e+00	  -3.3203915431608606e+00	  -4.4271887242144805e-06	  -4.4271887242144805e-06	
  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -1.8007351439861738e+00	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -3.0012252399769563e+00	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -2.0592194189382602e+00	  -5.4912517838353595e-06	  -6.8640647297942003e-01	  -2.7456258919176801e+00	
  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -2.2386075217176287e+00	  -5.9696200579136764e-06	  -1.4924050144784191e+00	  -2.2386075217176287e+00	
  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -2.2386075217176287e+00	  -5.9696200579136764e-06	  -2.2386075217176287e+00	  -1.4924050144784191e+00	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -2.0592194189382602e+00	  -5.4912517838353595e-06	  -2.7456258919176801e+00	  -6.8640647297942003e-01	
  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -4.8019603839631306e-06	  -1.8007351439861738e+00	  -4.8019603839631306e-06	  -3.0012252399769563e+00	  -4.8019603839631306e-06	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -2.0592194189382602e+00	  -6.8640647297942003e-01	  -5.4912517838353595e-06	  -2.7456258919176801e+00	
  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -2.3478713763597527e+00	  -7.8262379211991762e-01	  -7.8262379211991762e-01	  -2.3478713763597527e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -2.4748737341353171e+00	  -8.2495791137843910e-01	  -1.6499158227568782e+00	  -1.6499158227568782e+00	
  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -6.2609903369593406e-06	  -2.3478713763597527e+00	  -7.8262379211991762e-01	  -2.3478713763597527e+00	  -7.8262379211991762e-01	
  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -5.4912517838353595e-06	  -2.0592194189382602e+00	  -6.8640647297942003e-01	  -2.7456258919176801e+00	  -5.4912517838353595e-06	
  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -5.9696200579136764e-06	  -2.2386075217176287e+00	  -1.4924050144784191e+00	  -5.9696200579136764e-06	  -2.2386075217176287e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -2.4748737341353171e+00	  -1.6499158227568782e+00	  -8.2495791137843910e-01	  -1.6499158227568782e+00	
  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -6.5996632910275121e-06	  -2.4748737341353171e+00	  -1.6499158227568782e+00	  -1.6499158227568782e+00	  -8.2495791137843910e-01	
